product_name,gender,color,sleeve_type,material,combo_item,price,no._of_sells,no._of_review,location,product_link,product_id,sku,discount,price_band,discount_band,sales_per_review
Multicolor Cotton Stylish Short Sleeve T-Shirt For Men,Male,Multicolor,Short Sleeve,Cotton,Unknown,179,109,36,Dhaka,www.daraz.com.bd/products/-i235463788.html,235463788,235463788_BD-1178725142,60.0,High,Very High,2.945945945945946
Exclusive Jersy half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,96,0,2,Dhaka,www.daraz.com.bd/products/-i409219997.html,409219997,409219997_BD-2023635821,52.0,Low,High,0.0
BLUE COLOR COTTON LONG SLEEVE T- SHORT FOR MEN .,Male,Blue,Unknown,Cotton,Unknown,170,91,10,Dhaka,www.daraz.com.bd/products/-i325752364.html,325752364,325752364_BD-1564935710,51.0,Medium,High,8.272727272727273
Stylish Half Sleeve Round Neck T-Shirt and 2 Quarter Pants Combo for Boy - Comfortable and Stylish Wear,Male,Unknown,Half Sleeve,Unknown,Combo,350,390,30,Dhaka,www.daraz.com.bd/products/2-i312506369.html,312506369,312506369_BD-1402288862,43.0,Premium,Medium,12.580645161290322
Comfortable Mesh Febric Casual T-Shirt for Men - Comfort Style with Half Sleeve Round Collar T-Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,248,497,67,Dhaka,www.daraz.com.bd/products/comfortable-mesh-febric-casual-t-shirt-for-men-comfort-style-with-half-sleeve-round-collar-t-shirt-i223218247.html,223218247,223218247_BD-1169339757,71.0,High,Very High,7.3088235294117645
T-shirt for mens/t shirt/t shirt for man/tshirt/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/t-shirt/à¦›à§‡à¦²à§‡à¦¦à§‡à¦° à¦—à§‡à¦žà§à¦œà¦¿/à¦—à§‡à¦žà§à¦œà¦¿/genji/tshirt for men/ganji/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ à¦¨à¦¿à¦‰ 2024/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/boys t shirt/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° new,Unknown,Unknown,Unknown,Unknown,Unknown,96,0,0,Dhaka,www.daraz.com.bd/products/-i411382201.html,411382201,411382201_BD-2034713690,52.0,Low,High,0.0
Trendsetter -Upscale Living -Trendy Fashion Short Sleeve -T-Shirt For Man- Inventive Choice Remarkable - Disclose Styles & Luxe,Unknown,Unknown,Short Sleeve,Unknown,Unknown,199,79,11,Dhaka,www.daraz.com.bd/products/-i313419132.html,313419132,313419132_BD-1405316013,63.0,High,Very High,6.583333333333333
Ladies Short Sleeve Cotton & Polyestert-Shirt - T Shirt For Women,Female,Unknown,Short Sleeve,Cotton & Polyester,Unknown,160,106,14,Dhaka,www.daraz.com.bd/products/ladies-short-sleeve-cotton-polyestert-shirt-t-shirt-for-women-i229322581.html,229322581,229322581_BD-1172974765,36.0,Medium,Low,7.066666666666666
Naruto Itachi Uchiha Anime Black Cotton T-Shirt For Men - Itachi Uchiha T-shirts - Anime T-shirts,Male,Black,Unknown,Cotton,Unknown,273,153,18,Khulna,www.daraz.com.bd/products/naruto-itachi-uchiha-anime-black-cotton-t-shirt-for-men-itachi-uchiha-t-shirts-anime-t-shirts-i185702586.html,185702586,185702586_BD-1131527294,15.0,Premium,Low,8.052631578947368
Indispensable -Quality And Durablity -Exclusive summer collection T-shirt and pant For Men - T-Shirt - à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°- Innovative,Male,Unknown,Unknown,Unknown,Unknown,350,135,15,Dhaka,www.daraz.com.bd/products/indispensable-quality-and-durablity-exclusive-summer-collection-t-shirt-and-pant-for-men-t-shirt-innovative-i174334291.html,174334291,174334291_BD-1111308281,36.0,Premium,Low,8.4375
International Brand Tshirt Mash Fabrics Jursey,Unknown,Unknown,Unknown,Unknown,Unknown,250,24,2,Dhaka,www.daraz.com.bd/products/-i368597282.html,368597282,368597282_BD-1839708932,55.0,High,High,8.0
Design Print Tshirt Men 2024 Summer New White Casual Homme Cool T Shirt,Male,White,Unknown,Unknown,Unknown,99,33,4,Dhaka,www.daraz.com.bd/products/2024-i338979902.html,338979902,338979902_BD-1659563130,50.0,Low,Medium,6.6
Black Cotton  Premium Quality Full Sleeve T-Shirt for Men,Male,Black,Full Sleeve,Cotton,Unknown,336,24,3,Dhaka,www.daraz.com.bd/products/-i325229148.html,325229148,325229148_BD-1559679963,44.0,Premium,Medium,6.0
New Fashion Ladies Short Sleeve T-Shirt [New Rabbit],Female,Unknown,Short Sleeve,Unknown,Unknown,190,200,28,Dhaka,www.daraz.com.bd/products/-i308056634.html,308056634,308056634_BD-1382401116,58.0,High,Very High,6.896551724137931
Roman Reigns The Bloodline We The Ones Tribal WWE Black T-shirt For Men- Roman Reigns T-shirts For Men,Male,Black,Unknown,Unknown,Unknown,259,191,17,Khulna,www.daraz.com.bd/products/roman-reigns-the-bloodline-we-the-ones-tribal-wwe-black-t-shirt-for-men-roman-reigns-t-shirts-for-men-i291090985.html,291090985,291090985_BD-1295181331,14.0,High,Low,10.61111111111111
BLACK COLOUR COTTON LONG SLEEVE CASUAL T-SHART FOR MEN .,Male,Black,Unknown,Cotton,Unknown,165,335,28,Dhaka,www.daraz.com.bd/products/t-shart-i218484378.html,218484378,218484378_BD-1166303793,53.0,Medium,High,11.551724137931034
2025 Summer New Fashionable T-Shirt For Men [ High Quality Classical Tshirt ],Male,Unknown,Unknown,Unknown,Unknown,96,584,29,Dhaka,www.daraz.com.bd/products/2025-i344102035.html,344102035,344102035_BD-1678442557,47.0,Low,Medium,19.466666666666665
Indispensable -Quality And Durablity -Bula jao Casual T-Shirt For Men - T Shirt For Man- Innovative Qualityful - Easy To care and Longive,Male,Unknown,Unknown,Unknown,Unknown,96,0,0,Dhaka,www.daraz.com.bd/products/-i339066958.html,339066958,339066958_BD-1660768320,52.0,Low,High,0.0
"Drop Shoulder"" YES'"" design tending t shirt for men by rks fashion",Male,Unknown,Unknown,Unknown,Unknown,388,243,21,Dhaka,www.daraz.com.bd/products/yes-i351596823.html,351596823,351596823_BD-1725077769,40.0,Premium,Medium,11.045454545454545
Black Cotton Combo T-Shirt & trouser Pant for Man- Tshirt and trouser pants for men,Male,Black,Unknown,Cotton,Combo,437,17,2,Dhaka,www.daraz.com.bd/products/black-cotton-combo-t-shirt-trouser-pant-for-man-tshirt-and-trouser-pants-for-men-i299564723.html,299564723,299564723_BD-1330528854,27.0,Premium,Low,5.666666666666667
ZenFab Premium Mens Solid Color T-shirt (Half Sleeve)-Carbon Black,Unknown,Black,Half Sleeve,Unknown,Unknown,400,0,3,Dhaka,www.daraz.com.bd/products/zenfab-i356134849.html,356134849,356134849_BD-1754340899,16.0,Premium,Low,0.0
solid  New Stylish Casual T-Shirt for men,Male,Unknown,Unknown,Unknown,Unknown,88,62,4,Dhaka,www.daraz.com.bd/products/-i343233950.html,343233950,343233950_BD-1674029108,56.0,Low,High,12.4
Premium Quality T-Shirt For Man - T Shirt,Male,Unknown,Unknown,Unknown,Unknown,96,39,5,Dhaka,www.daraz.com.bd/products/-i229178926.html,229178926,229178926_BD-1172873072,52.0,Low,High,6.5
T-shirt and 2 Quarter Pants for Man,Male,Unknown,Unknown,Unknown,Unknown,280,6,0,Dhaka,www.daraz.com.bd/products/2-i347001904.html,347001904,347001904_BD-1696791370,49.0,Premium,Medium,6.0
Dream Smile  Black  Desing Soft & Comfortable T-shirt For Women and girls,Female,Black,Unknown,Unknown,Unknown,106,23,1,Dhaka,www.daraz.com.bd/products/-i343519400.html,343519400,343519400_BD-1675141467,44.0,Medium,Medium,11.5
Mens Premium Blank T-shirt - Lemie Green,Unknown,Green,Unknown,Unknown,Unknown,179,0,1,Dhaka,www.daraz.com.bd/products/-i350756191.html,350756191,350756191_BD-1719245784,67.0,High,Very High,0.0
White Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants,Male,White,Unknown,Unknown,Combo,272,14,1,Dhaka,www.daraz.com.bd/products/-i344000370.html,344000370,344000370_BD-1678237910,32.0,Premium,Low,7.0
BLACK GREY COLOR COTTON LONG SLEEVE T- SHORT FOR MEN .,Male,Black,Unknown,Cotton,Unknown,145,0,0,Dhaka,www.daraz.com.bd/products/-i325751100.html,325751100,325751100_BD-1564922815,59.0,Medium,Very High,0.0
Deep Black Full Sleeve Round Neck T-Shirt for Men - Ideal for Every Season - Diving into Depths of Elegance,Male,Black,Full Sleeve,Unknown,Unknown,250,7,4,Dhaka,www.daraz.com.bd/products/deep-black-full-sleeve-round-neck-t-shirt-for-men-ideal-for-every-season-diving-into-depths-of-elegance-i324521175.html,324521175,324521175_BD-1553169237,29.0,High,Low,1.4
Black Cotton Combo T-Shirt &Pant for Man- Tshirt and 2 quarter pants for men,Male,Black,Unknown,Cotton,Combo,299,61,3,Dhaka,www.daraz.com.bd/products/black-cotton-combo-t-shirt-pant-for-man-tshirt-and-2-quarter-pants-for-men-i299547549.html,299547549,299547549_BD-1330376882,25.0,Premium,Low,15.25
Black T-Shirt And 2 Quarter Pant For Men,Male,Black,Unknown,Unknown,Unknown,290,5,2,Dhaka,www.daraz.com.bd/products/2-i346221295.html,346221295,346221295_BD-1694244817,27.0,Premium,Low,1.6666666666666667
Black Combo Set Short Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Summer Pant For Men,Male,Black,Short Sleeve,Unknown,Combo,278,13,3,Dhaka,www.daraz.com.bd/products/-i324898970.html,324898970,324898970_BD-1556185239,38.0,Premium,Low,3.25
Half sleeve Chinese jercy micro fibr DTF printed tshirt for Men,Male,Unknown,Half Sleeve,Unknown,Unknown,85,24,2,Dhaka,www.daraz.com.bd/products/fibr-dtf-i339034824.html,339034824,339034824_BD-1660384029,72.0,Low,Very High,8.0
Combo SET -  T-Shirt And Trouser for Men - Soft fabric and comfortable,Male,Unknown,Unknown,Unknown,Combo,450,8,3,Dhaka,www.daraz.com.bd/products/-i317110046.html,317110046,317110046_BD-1437712749,40.0,Premium,Medium,2.0
Combo Set - Short Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys | OTAM,Male,Unknown,Short Sleeve,Unknown,Combo,270,14,1,Dhaka,www.daraz.com.bd/products/otam-i319796234.html,319796234,319796234_BD-1698354018,46.0,High,Medium,7.0
Black Cotton Full  Sleeve T Shirt For Men,Male,Black,Unknown,Cotton,Unknown,250,5,2,Dhaka,www.daraz.com.bd/products/-i274826233.html,274826233,274826233_BD-1251419252,50.0,High,Medium,1.6666666666666667
Stylish & Fashionable Full Sleeve For Men - T Shirt For Man - T Shirt - T Shirt For Man - T Shirt,Male,Unknown,Full Sleeve,Unknown,Unknown,125,121,17,Dhaka,www.daraz.com.bd/products/stylish-fashionable-full-sleeve-for-men-t-shirt-for-man-t-shirt-t-shirt-for-man-t-shirt-i123828017.html,123828017,123828017_BD-1044067276,64.0,Medium,Very High,6.722222222222222
Half Sleeve T-Shirt for Men,Male,Unknown,Half Sleeve,Unknown,Unknown,115,34,9,Dhaka,www.daraz.com.bd/products/-i117816870.html,117816870,117816870_BD-1037188540,59.0,Medium,Very High,3.4
New Exclusive - T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,99,19,7,Dhaka,www.daraz.com.bd/products/-i406097255.html,406097255,406097255_BD-2014289226,50.0,Low,Medium,2.375
RED COLOUR COTTON LONG SLEEVE CASUAL T- SHART FOR MEN .,Male,Red,Unknown,Cotton,Unknown,170,21,1,Dhaka,www.daraz.com.bd/products/-i299929400.html,299929400,299929400_BD-1332783977,39.0,Medium,Medium,10.5
Blue&White Combo T-shirt and 2 Quarter Pants  for Man - T-Shirt - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt,Male,Blue,Unknown,Unknown,Combo,299,172,20,Dhaka,www.daraz.com.bd/products/bluewhite-combo-t-shirt-and-2-quarter-pants-for-man-t-shirt-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-shirt-i227351183.html,227351183,227351183_BD-1171505437,50.0,Premium,Medium,8.19047619047619
Quicksilver Black Cotton Long Sleeve Tshirt  For Men - T Shirt For Man - T Sirt,Male,Black,Unknown,Cotton,Unknown,199,1200,123,Dhaka,www.daraz.com.bd/products/quicksilver-black-cotton-long-sleeve-tshirt-for-men-t-shirt-for-man-t-sirt-i184412879.html,184412879,184412879_BD-1129330919,72.0,High,Very High,9.67741935483871
Full Sleeve O-Neck T-Shirt (Red) - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man,Male,Red,Full Sleeve,Unknown,Unknown,310,74,13,Dhaka,www.daraz.com.bd/products/-i121366803.html,121366803,121366803_BD-1041043057,39.0,Premium,Medium,5.285714285714286
2024 New Excellent T-shirts Of Good Quality Men's half-sleeved T-shirts,Unknown,Unknown,Unknown,Unknown,Unknown,99,0,0,Dhaka,www.daraz.com.bd/products/2024-i411371124.html,411371124,411371124_BD-2034573320,50.0,Low,Medium,0.0
Casual T-Shirt for Men - Infuse Everyday Comfort with Effortless Style in Your Casual Wardrobe,Male,Unknown,Unknown,Unknown,Unknown,115,14,2,Dhaka,www.daraz.com.bd/products/-i344218624.html,344218624,344218624_BD-1678894917,42.0,Medium,Medium,4.666666666666667
Cotton Short Sleeve Tshirt For Men - T Shirt For Man,Male,Unknown,Short Sleeve,Cotton,Unknown,165,369,24,Dhaka,www.daraz.com.bd/products/-i342269019.html,342269019,342269019_BD-1799911793,0.0,Medium,Low,14.76
Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,Male,Black,Half Sleeve,Unknown,Combo,356,36,3,Dhaka,www.daraz.com.bd/products/-i337372548.html,337372548,337372548_BD-1645336831,41.0,Premium,Medium,9.0
Texpark'S Islamic T-Shirt For Men-Muslim (Ts-207),Unknown,Unknown,Unknown,Unknown,Unknown,249,78,11,Dhaka,www.daraz.com.bd/products/texparks-islamic-t-shirt-for-men-muslim-ts-207-i297945125.html,297945125,297945125_BD-1321916634,38.0,High,Low,6.5
Texpark Premium Quality Long Sleeve T Shirt (TP-09),Unknown,Unknown,Unknown,Unknown,Unknown,450,35,12,Dhaka,www.daraz.com.bd/products/texpark-premium-quality-long-sleeve-t-shirt-tp-09-i279517515.html,279517515,279517515_BD-1264539821,24.0,Premium,Low,2.6923076923076925
Quicksilver Black Cotton Long Sleeve Tshirt For Men - T Shirt For Man - T Shirt For Man,Male,Black,Unknown,Cotton,Unknown,199,9,2,Dhaka,www.daraz.com.bd/products/quicksilver-black-cotton-long-sleeve-tshirt-for-men-t-shirt-for-man-t-shirt-for-man-i257486852.html,257486852,257486852_BD-1207643501,53.0,High,High,3.0
Yellow & Black Color Stylist Printed Cotton Half Sleeve T-Shirt ( Set )For Men - T Shirt For Man - T Shirt,Male,Yellow,Half Sleeve,Cotton,Unknown,399,106,13,Dhaka,www.daraz.com.bd/products/yellow-black-color-stylist-printed-cotton-half-sleeve-t-shirt-set-for-men-t-shirt-for-man-t-shirt-i231691962.html,231691962,231691962_BD-1174822708,39.0,Premium,Medium,7.571428571428571
Premium Stylish Black T-Shirt - Digital Print Comfortable and Soft Fabrics for Men - Full Sleeve & Round Collar,Male,Black,Full Sleeve,Unknown,Unknown,177,18,7,Dhaka,www.daraz.com.bd/products/premium-stylish-black-t-shirt-digital-print-comfortable-and-soft-fabrics-for-men-full-sleeve-round-collar-i190944976.html,190944976,190944976_BD-1138155969,65.0,Medium,Very High,2.25
Luxury Exclusive Black & White T-Shirt for Men - Effortless Style for Casual Days in Moderate Weather,Male,Black & White,Unknown,Unknown,Unknown,360,1800,172,Dhaka,www.daraz.com.bd/products/luxury-exclusive-black-white-t-shirt-for-men-effortless-style-for-casual-days-in-moderate-weather-i178741370.html,178741370,178741370_BD-1526605725,45.0,Premium,Medium,10.404624277456648
Navy Blue T-Shirt Exclusive Comfortable Cotton Half Sleeve For Mans - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man,Male,Blue,Half Sleeve,Cotton,Unknown,165,71,15,Dhaka,www.daraz.com.bd/products/navy-blue-t-shirt-exclusive-comfortable-cotton-half-sleeve-for-mans-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i132982453.html,132982453,132982453_BD-1054342520,75.0,Medium,Very High,4.4375
Versatile -Quality And Durablity -Stylish Tshirt For Men - Genji - T Shirt- Innovative Remarkable - Disclose Styles & Luxe,Male,Unknown,Unknown,Unknown,Unknown,115,76,9,Dhaka,www.daraz.com.bd/products/versatile-quality-and-durablity-stylish-tshirt-for-men-genji-t-shirt-innovative-remarkable-disclose-styles-luxe-i125374175.html,125374175,125374175_BD-1045529350,59.0,Medium,Very High,7.6
solid over size t shirt for man and woman,Male,Unknown,Unknown,Unknown,Unknown,317,227,17,Dhaka,www.daraz.com.bd/products/-i319621606.html,319621606,319621606_BD-1796795617,42.0,Premium,Medium,12.61111111111111
Maroon  Cotton Full Sleeve Casual T-Shirt For Men,Male,Unknown,Full Sleeve,Cotton,Unknown,216,646,30,Dhaka,www.daraz.com.bd/products/-i150676926.html,150676926,150676926_BD-1077380273,57.0,High,High,20.838709677419356
T-gallery Casual T-Shirts Half Sleeve,Unknown,Unknown,Half Sleeve,Unknown,Unknown,70,7,0,Dhaka,www.daraz.com.bd/products/-i321275416.html,321275416,321275416_BD-2017168429,30.0,Low,Low,7.0
mood off Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,99,17,1,Dhaka,www.daraz.com.bd/products/-i324231273.html,324231273,324231273_BD-1552122469,48.0,Low,Medium,8.5
Combo SET - Black T-Shirt And Trouser for Men,Male,Black,Unknown,Unknown,Combo,450,6,0,Dhaka,www.daraz.com.bd/products/-i360287609.html,360287609,360287609_BD-1779295773,53.0,Premium,High,6.0
Men's Fashion Short Sleeve t shirt - T Shirt For Man,Male,Unknown,Short Sleeve,Unknown,Unknown,104,37,1,Dhaka,www.daraz.com.bd/products/-i197630426.html,197630426,197630426_BD-1144258423,86.0,Medium,Very High,18.5
Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,Male,Unknown,Half Sleeve,Cotton,Unknown,216,6,0,Dhaka,www.daraz.com.bd/products/-i314040014.html,314040014,314040014_BD-1409626799,46.0,High,Medium,6.0
Premium Quality Drop Shoulder T-Shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,230,0,0,Dhaka,www.daraz.com.bd/products/-i410728870.html,410728870,410728870_BD-2030559026,74.0,High,Very High,0.0
Black Combo T-Shirt & trouser Pant For Man,Male,Black,Unknown,Unknown,Combo,415,0,1,Dhaka,www.daraz.com.bd/products/-i340768578.html,340768578,340768578_BD-1670760895,31.0,Premium,Low,0.0
T-gallery Casual T-Shirts Half Sleeve,Unknown,Unknown,Half Sleeve,Unknown,Unknown,70,13,3,Dhaka,www.daraz.com.bd/products/-i321321761.html,321321761,321321761_BD-2017242586,30.0,Low,Low,3.25
Casual T-Shirts Half Sleeve - Stay Relaxed in Style - Round Neck - Perfect Casual Wear - Suitable for All Seasons,Unknown,Unknown,Half Sleeve,Unknown,Unknown,70,0,0,Dhaka,www.daraz.com.bd/products/casual-t-shirts-half-sleeve-stay-relaxed-in-style-round-neck-perfect-casual-wear-suitable-for-all-seasons-i322247822.html,322247822,322247822_BD-2018909230,30.0,Low,Low,0.0
à¦¨à¦¤à§à¦¨ à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ-à¦«à§à¦¯à¦¾à¦¬à§à¦°à¦¿à¦• à¦¸à¦«à¦Ÿ à¦à¦¬à¦‚ à¦ªà¦°à¦¤à§‡ à¦†à¦°à¦¾à¦®à¦¦à¦¾à¦¯à¦¼à¦•-à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ-à¦ªà§à¦°à§à¦·à¦¦à§‡à¦° à¦œà¦¨à§à¦¯ à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ - 294556155,Unknown,Unknown,Unknown,Unknown,Unknown,95,0,0,Dhaka,www.daraz.com.bd/products/294556155-i294556155.html,294556155,294556155_BD-2015389221,5.0,Low,Low,0.0
Valentine New Fashionable Cotton Couple Round Neck T-shirt Combo Pack(null),Unknown,Unknown,Unknown,Cotton,Combo,270,24,2,Dhaka,www.daraz.com.bd/products/-i127712022.html,127712022,127712022_BD-1047650995,66.0,High,Very High,8.0
White Combo  T-Shirt And 2 Quarter Pant For Men..,Unknown,White,Unknown,Unknown,Combo,255,6,0,Dhaka,www.daraz.com.bd/products/2-i344114600.html,344114600,344114600_BD-1678513296,36.0,High,Low,6.0
"BLACK& ASH COLOUR COTTON LONG SLEEVE SMART EXPORT QUALITY T- SHART FOR MEN,",Unknown,Black,Unknown,Cotton,Unknown,139,0,1,Dhaka,www.daraz.com.bd/products/-i304492121.html,304492121,304492121_BD-1358882423,46.0,Medium,Medium,0.0
Best Quality Cocacola T-shirt for men & Female,Male,Unknown,Unknown,Unknown,Unknown,88,50,6,Dhaka,www.daraz.com.bd/products/-i296475986.html,296475986,296475986_BD-1312075863,56.0,Low,High,7.142857142857143
White Combo  T-Shirt And 2 Quarter Pant For Men..,Unknown,White,Unknown,Unknown,Combo,285,13,1,Dhaka,www.daraz.com.bd/products/2-i344127143.html,344127143,344127143_BD-1678514267,29.0,Premium,Low,6.5
